gene	transcript_id	xref_id	AP-1	AP-2	AP-3	AP-4	AP-7	AP-8	AP-9	AP-10	AP-11	AP-12	AP-13	AP-14	AP-15	AP-16	AP-17	AP-18	AP-20	AP-21	AP-22	AP-23	CC-1	CC-2	SDL-1	SDL-2	SDL-3	SDL-4	SDL-5	DV-FL-1	DV-FL-2	DV-FL-3	DV-FL-4	DV-FL-5	DV-FL-6	DV-EB-1	DV-EB-2	DV-EB-3	DV-EB-4	DV-EB-5	DV-EB-6	DV-EB-7	DV-EB-8	DV-EB-9	DV-EB-10	DV-LF-0	DV-LF-1	DV-LF-2	DV-LF-3	DV-LF-4	DV-LF-5	DV-LF-6	DV-LF-7	DV-LF-8	DV-LF-9	DV-LF-10	DV-LF-11	DV-LF-12
AT2G44690			0.0437406	0.172445	0.08001	22.9956	0	0.0370885	0	9.28321	9.10492	0.674127	0.26669	1.03603	1.62729	0.106363	7.05911	9.7079	0.683745	2.29178	16.0275	5.07338	8.00338	4.97624	1.28243	12.9862	4.16459	7.78407	3.32864	8.26368	9.39304	11.0372	5.64149	4.71824	9.36585	46.4944	39.6696	34.041	29.2732	28.3724	17.0625	14.5811	13.6403	6.55855	6.98055	0.161749	0.11109	0.229036	0.940221	0.283329	0.753178	1.01517	1.30039	1.16738	1.22515	3.51141	2.46222	3.3601
AT2G44700			0.822259	1.10489	0.421631	2.30701	9.20881	14.6219	0	2.80097	3.40757	2.54277	1.46434	2.15412	2.39289	1.50897	2.8139	1.7481	1.81358	2.55494	4.01428	1.87913	1.32935	1.97108	0.665136	2.98617	1.94725	2.28231	1.02349	10.4051	18.4387	2.98879	1.88507	1.81634	1.55158	3.50946	3.54761	3.97097	4.11519	2.81371	0.850362	0.968091	0.540587	0.365671	0.96318	1.6131	1.54374	1.85227	1.16652	1.53113	1.81321	1.64603	1.75632	1.70971	1.0887	1.39498	0.878713	1.21697
AT2G44710			24.33327	22.26748	21.74714	26.61497	17.845093	19.456622	15.420453	22.23729	22.54757	18.69949	10.63542	14.258972	17.440732	22.11318	21.63777	21.60426	18.51828	23.270498	47.48936	32.693031	28.65245	28.461862	9.226501	17.48016	17.608441	22.008063	13.707322	27.86739	28.7383	27.40036	26.00705	24.71396	24.61567	21.94738	19.46025	15.87052	10.685732	10.9353	2.4989734	2.42032	1.876855	1.30887000065098	1.0760777	16.51976	18.69692	15.362073	15.3312	16.964064	13.083035	12.81574	12.11001	12.18718	12.79622	14.70532	15.138062	17.0764
AT2G44730			33.8395	25.3787	39.3282	50.9663	54.4902	83.2748	23.1193	46.7308	42.2017	42.12	22.5734	31.3333	34.0433	27.2652	39.6976	47.3799	27.9872	47.139	59.2136	55.0356	23.9679	42.2479	20.0188	61.645	34.91	41.1419	37.1541	67.1623	54.6164	53.1336	47.1326	48.3459	44.2614	44.5182	47.278	40.6701	37.0566	25.0283	1.67325	2.82892	4.31942	2.00658	3.20538	18.5347	31.4575	23.6954	28.2217	26.7906	30.5579	26.9543	33.5899	23.5844	23.1485	26.1035	25.6673	21.4532
AT2G44735			0.21834	0.0621638	0.178515	0.353802	0.0689301	0.176465	0	0.336514	0.222452	0.146127	0.130613	0.273883	0.151089	0.111416	0.0349116	0.507763	0.534957	0.480693	0.102181	0.0357427	0.813253	0.195137	0.441024	0.472041	0.0445078	0.207556	0.353719	0.440079	0.931206	1.03638	0.731517	0.429649	0.301371	0.745289	1.09557	0.894577	0.538537	0.267367	0	0	0.335781	0	0.0400214	0	0.0403216	0.125551	0.113685	0.169153	0.0813012	0.169812	0.234138	0.468858	0.0860371	0.0796928	0.115884	0.198481
AT2G44740			29.9223	3.26042	3.16451	14.3219	0	0	0.0496551	6.13043	6.48449	8.64093	11.9247	12.302	7.45793	0.0487565	6.69717	19.5455	2.45991	4.10662	0.0455333	0.743303	0	0	3.63981	4.20809	9.95715	6.97997	7.63712	5.74915	7.04395	14.0986	26.038	30.0433	15.629	50.3241	47.6858	57.2685	51.1222	29.939	4.48993	20.8045	7.4752	1.10979	0.628048	0.197636	2.09294	1.68995	5.76526	8.03045	15.1192	10.7567	20.1573	42.6447	19.5012	10.8327	13.3427	6.84879
AT2G44745			0.175868	0.217468	0.556455	5.62686	0	0	0.252541	140.254	121.013	1.89611	0.404494	1.61725	5.84368	0.158027	0	49.346	65.8761	97.5091	33.6591	0	0	0.0563588	0	0.163811	0	0	0.686932	1.01887	0.460837	1.33138	3.13003	4.7088	6.0578	7.75081	9.19585	8.09388	5.78272	20.2552	0	0.0915608	0	0	0	0.109116	0.392773	0.638753	0.371993	0.576348	0.572199	1.04728	0.143434	0.643541	0.476023	1.11763	1.30142	0.389832
AT2G44750			33.76484	20.24084	14.99983	24.24695	7.91418	6.06952	11.02975	29.33941	30.75818	25.42583	10.45788	13.28673	14.0125	28.02568	17.41162	20.32986	20.0469	26.33156	55.1793	18.7315	19.62264	18.74538	12.77868	22.23624	10.63512	16.61531	19.19364	26.73817	26.07715	26.70652	22.33476	23.64712	18.32231	15.79404	17.75551	13.03215	9.39461	8.70552	2.3744	0.99395900863294	1.366189	0.6979573781	1.419881	15.99302	30.44374	20.00334	21.96601	19.44384	14.71465	14.99909	9.88317	15.02069	10.16751	11.29469	11.89296	13.85634
AT2G44760			10.0196	13.241	2.64666	18.5597	8.66802	9.97294	0.0285957	19.6092	19.3363	48.1712	21.7982	28.0001	25.579	32.0042	18.5372	21.4317	14.1719	30.6081	16.1222	15.6299	13.9789	18.4837	27.8496	28.8689	23.183	21.4225	33.648	15.1913	15.0425	18.2196	16.2646	11.5114	17.5603	28.1	32.073	26.8656	24.6034	23.1342	2.84188	4.87393	8.17154	2.68465	3.25211	20.731	33.0412	33.9041	33.4984	34.3993	30.1111	29.3296	29.1334	34.036	34.344	40.7361	42.4736	55.8377
AT2G44770			58.4373	38.6629	34.0804	50.1252	10.1847	9.82046	4.27702	23.3621	22.3784	15.2485	11.815	15.2598	24.2015	12.4717	26.969	113.965	18.6148	17.0782	31.7094	34.0084	21.2322	25.0719	8.90736	34.4024	33.9442	35.3177	18.3998	45.7946	53.8327	52.0086	66.5578	79.6616	51.7437	56.0321	64.4071	66.7848	52.2201	22.2918	2.721	2.75043	4.93222	2.06241	2.10919	9.87102	11.3549	8.6135	11.5361	11.3704	12.2444	11.9387	12.5541	24.9482	16.5766	16.3039	15.3991	19.0266
AT2G44790			13.7943	38.4363	7.25323	3.34482	0	0.105155	0	5.74314	7.68589	0.0482333	0.748305	2.54563	31.213	12.9776	440.348	1.7607	5.38859	4.92691	43.4494	62.5637	0.472047	69.9062	0.626503	94.9246	844.904	345.438	2.52976	21.8114	7.17601	1.20718	2.10746	1.56191	9.67841	0.717396	0.350954	0.352368	1.89627	3.82126	2.19065	6.34661	3.60721	2.95285	1.5098	38.2504	1.53457	10.6709	1.34812	1.61509	1.64959	2.31597	2.00398	2.79184	1.99401	3.13231	1.35772	0.302622
AT2G44800			0.0328069	0.632524	0.0309178	0.0638	0.0722542	19.8482	0	0	0	0.141681	0.0952806	0.0676144	0	0.15378	0	0	0.0854031	0	0.106884	0.0740172	0.337055	0.373164	0	0	0	0.0424684	0	0.397507	0.394076	0.111745	0.0405261	0.0391039	0.0432844	0.0322347	0.0371119	0	0	0	0	0.0600169	0	0	0.111282	0.382346	0.0776682	0	0.145928	0.158278	0.160492	0.195643	0	0	0	0	0	0
AT2G44810			8.47955	16.08811	4.45075	1.952395	0	0	0	0.59492	2.077604	0	0.100741	0.0286962	0.441262	0	0	0	1.223046	1.745515	0	0	0	0	0	0	0	0.0209381	0	1.828702	1.443574	1.252684	3.6048	4.01601	6.97671	0.0289929	0.0198721	0.0882758	0.1827167	0.2827861	0.34331306	0.103247	0.377668	0.2485534	0.595738	0.0337409	0	0.107714048	0.0322516	0.0426505	0.246011	0	0	0	0	0	0	0.102348
AT2G44820			19.93122	28.1708	5.84025	31.05529	4.77144	7.70354	0.846997	22.09504	22.23549	16.36261	13.19551	12.5365	16.93839	14.3316	27.64538	17.10078	14.73923	21.29796	54.0545	45.97078	46.37974	24.87395	16.86892	27.60405	19.74064	37.20799	20.91854	44.846	39.0354	36.015	30.439	25.6549	28.923	26.40228	26.292	19.51402	18.80847	18.98863	4.06797	3.31168	3.891189	1.69198	2.23569	15.5037	20.9771	20.15774	18.93586	15.95229	18.88606	16.67509	19.42083	17.97904	19.02528	21.8911	22.6443	24.2117
AT2G44830			6.38343	7.818783	3.27666045972	29.712	0.0204889449	0.0189062	0.01648640667	12.5719854975	12.05813	1.695709	1.729183339137	3.4031326	12.1363	0.80887	21.795277408	18.74336808	15.5041900048843	31.79906	59.34823	41.35363317	16.95505634	17.1685	3.43203426804	31.71598	9.42096	19.2299182	8.4544200777164	21.754989	23.02372	24.658910450551	27.25472	18.90205	21.28386	24.33923	24.703157	20.867477	18.1396800125916	9.94152000107624	1.62964	3.487890173909	5.548655396	1.715358	2.941006	0.58960363	0.579666	1.357156	2.289569290173	2.07654826	2.7336886	2.54873938664	2.523357	2.719048	2.66164	6.7599300961609	5.54119350802933	11.4867110279717
AT2G44840			17.8368	26.7994	22.0589	59.1692	0.0781766	0.144738	0	0.755276	1.02484	0.0945339	7.74141	3.67513	32.2269	2.90288	2.10413	5.16241	23.81	3.67913	7.26731	58.3738	0.120107	0.61255	30.1892	18.7755	0.0445257	0.086817	9.23093	51.5145	20.5329	12.3683	6.61758	12.0182	8.52547	6.60848	7.94979	10.1188	5.8353	0.206708	5.21595	13.1992	31.138	25.2785	35.2106	62.4746	1.73517	7.9896	4.16316	3.15343	2.65256	5.29207	1.02793	4.45603	20.4237	3.48583	3.31713	1.27526
AT2G44850			6.807554	6.3539	4.808527	6.622473	0.929171	0.3542991	3.087635	10.063125	9.802765	11.662355	4.36409	5.75328	6.404335	6.29818	5.14308	4.191042	3.46079	2.83475	6.03464	6.23327	1.15988	6.196832	2.252881	5.27296	5.137438	4.298876	4.312098	10.420035	7.558026	7.39546	7.087003	6.925739	6.47365	5.21771	5.627441	5.06857	3.949722	4.03371	1.16678	0.374868	0.782242	0.631624	0.833053	4.051745	9.679553	6.94531	7.43017	7.8725	5.789785	4.4565658568	5.120778	6.1053215	5.27412	3.77418	4.826199921	4.61279
AT2G44860			47.55557	72.85401	13.8431	195.9514	66.56371	86.57566	0	148.1475	135.1937	70.3182	53.3605	57.6694	108.8248	58.0941	238.3025	75.4749	54.1965	55.0588	514.7384	360.826	488.163	203.3681	79.8076	234.4504	140.2995	285.1711	153.3081	157.3636	141.5921	172.8657	96.2106	99.3444	113.4099	192.1212	174.3854	129.2187	80.0703	106.63622	26.0303	20.32711	22.0746	10.83935	8.729418	71.03156	101.4088	107.01892	99.75548	85.9405	63.38402	67.39524	77.7975	92.1412	98.74754	135.5626	157.7409	187.1939
AT2G44870			32.746	43.6287	10.1872	42.6709	23.4987	29.371	3.53035	51.637	56.518	99.7816	67.2285	65.6907	45.8236	36.6304	20.4618	46.2722	30.3261	64.226	43.2819	20.4556	21.6289	30.2841	63.1427	45.0384	18.8753	17.3687	66.6628	44.0589	45.7453	44.2593	36.3943	30.3126	35.2093	58.8817	61.2142	63.3184	45.1318	39.1477	5.24586	9.11665	11.999	5.70156	5.1147	51.0553	88.3649	73.8173	76.0161	74.6637	71.8182	69.1655	79.9119	82.6557	74.3613	92.9938	95.1949	105.378
AT2G44880			0.1483512	0.1999323	0.0228351	1.462856582	0.0815695	0.0853499	0	0.525649	0.52760092	0.813615574	0.27226224	0.342164303	0.304162787272508	0.494893240795725	1.59929377	0.466702389	0.3340452	0.3887122	4.89811400056641	2.24672238	3.85243800164003	1.777907	0.487551622	1.787502	0.86865293565195	2.25676852	1.11572401	1.91766117	1.42472	1.84975781	1.081713	0.899286	0.919883	0.714969017	0.86747844	0.5129822	0.510069	0.235916	0.10797	0.1613126	0.100467	0	0.0263986	0.173822595	0.58256	0.228310177	0.762838334	0.563900391	0.477525948	0.5058459267	0.3803416	0.5020532	0.7446735	0.985795695	1.11102832	1.86331705
AT2G44890			0.0567126	0.1320527	0.0263642	0.0565685	0	0	0	0	0	0	0.0822448	0.0536594	0	0.535387	0	0	0.0367254	0	0.129032	0	0	0	0	0	0	0	0	0.109508	0.130154	0	0	0	0	0	0	0	0	0	0	0	0.0518989	0	0	2.154314	0.0707073	0.0982095	0.029933	0.0356093	0.0360475	0.045227	0.0567049	0	0.14483	0.0926548	0.1621468	0.0684553
AT2G44900			8.67421	8.91703	5.2653	14.54651	5.94903	8.06206	2.5256	13.13189	13.60568	10.24385	6.23657	7.66307	8.64158	9.32724	7.26742	8.82391	4.86318	6.63158	12.96497	8.57835	6.11159	9.35496	5.80396	8.85625	6.29242	7.02617	9.67631	18.74564	17.21295	17.41982	14.1008	12.3537	12.03293	11.12723	10.99984	9.80044	8.59824	6.3108	0.814574	0.874521	1.424433	0.519066	0.834422	9.18021	14.65158	11.26328	12.50238	12.34387	9.98924	10.9016	9.953643	11.63919	13.90596	11.98799	12.18528	11.83938
AT2G44910			0	0.271942	0	3.41749	0	0.0897946	0	0	0	0.148968	0.777952	0.794468	0.691271	0.894485	2.22621	0.213456	0.471558	0.739828	0.151976	1.45934	0.283699	0.104198	0.0817991	2.23338	0.280059	1.9727	1.23071	10.4254	6.20542	4.99062	2.38236	2.98676	2.50885	1.51886	1.45899	1.05886	1.11875	2.28489	1.73125	4.21581	5.38171	2.07309	3.19602	3.13148	0.49415	0.649112	0	0.177533	0.0352877	0.0488432	0.20481	0.421442	0.107273	0.269929	0.296245	2.16925
AT2G44920			9.12332	11.03366	5.70687	32.453	2.60264	2.495914	2.56154	42.58723	56.71197	109.04293	125.22181	109.51163	66.43055	9.812519	2.78115	35.57141	10.95299	20.14785	0	0.224801	8.15291	13.52685	98.78064	33.44721	0.265806	0.949233	119.4232	35.77308	43.3335	42.72017	32.25028	21.82057	28.84437	58.3665	69.3532	61.0536	50.4235	34.78775	2.48185	5.97355	4.55786	1.12093	0.510424	31.58692	108.1082	89.7392	117.2554	111.4441	129.0342	134.2251	143.8201	142.2449	121.1299	158.7481	159.296	163.2327
AT2G44925			13.6032	8.539	47.1614	4.7446	0	0	30.7196	0	0	0	0	0.159683	0	0	0	0.270236	0	0.0845732	0	0	0	0.104733	0.0823925	0	0	0	0	0.211945	0.103025	0.498216	3.55601	17.7572	13.4471	6.25458	4.57608	8.17133	17.0567	9.23099	1.41077	0	0	0	0	0.103123	0.103663	0	0	0	0	0	0	0.20027	0	0	0	0
AT2G44930			2.04605	2.06616	0.722628	3.69764	0	0	0	4.77332	1.81304	1.94976	1.30325	2.32271	7.11774	0.189808	0.0248716	10.6649	0.330646	0.0495022	0	0	0	0	0.693851	0.229116	0.0950841	0	1.51536	3.08275	2.67104	2.89622	2.76025	3.70681	1.8948	3.23643	3.77126	6.04064	8.72277	4.62208	0	0	0	0	0	0.137858	0.0286101	0.353443	1.22905	1.02072	1.43266	1.92507	0.380264	0.456307	1.7275	4.51754	4.47674	3.05257
AT2G44940			2.41319	5.31628	0.365551	11.294	0.0190493	0.0427393	0.0670572	30.5603	31.7012	13.6981	3.42014	5.25752	13.8026	7.28931	31.2625	45.6165	14.4073	20.8359	0	3.81723	0.0633655	0	4.07676	23.6908	19.2192	34.8043	5.62012	5.30063	6.06395	6.78615	8.02051	6.66846	8.93165	24.7549	23.8348	32.1203	39.9626	27.935	0.460971	0.231897	0.363872	0.204467	0.417584	7.11461	4.50171	11.2316	5.75036	6.44061	6.37827	15.2363	9.15902	28.8103	8.14218	23.9697	20.7082	16.381
AT2G44950			14.362639	14.8062	4.689064	25.570854	8.5893325	12.999257	0.344866	22.139474	20.161049	18.552087	6.9665	10.2638	13.017333	14.642439	16.7294467	16.893	17.451	17.6507	24.076	26.1303	35.1633	42.360601	9.86388	14.8091	17.1343	19.3239	12.0494	28.606336	30.270943	25.130633	23.072571	19.100297	19.526051	20.349966	20.792362	15.855879	11.317101	6.980964	0.387826	0.38305	0.78078	0.317744	0.669629	14.240157	23.254531	15.8703	19.553944	18.287572	15.785077	15.836359	14.6690599	13.898537	16.31799	16.67915	16.253	14.561185
AT2G44970			60.398213	63.5297	46.44436	44.08067	19.11604	17.07389	41.893513	37.635361	35.478344	27.53701	34.385132	32.8345	36.8512	75.183031	34.513686	32.638796	42.258102	39.86514	32.886487	62.42645	21.59845	43.583976	19.074402	44.255221	38.700481	34.447696	24.139104	38.360037	42.891612	44.004701	55.359182	50.045615	45.283379	31.64032	30.025184	28.568088	25.746454	18.81538	1.60792	2.78154	5.79367	2.74727	3.6690152	45.577343	40.021677	38.568272	31.255492	33.28656	27.14545	22.49367	18.782277	17.751784	22.821771	19.716044	20.134517	25.302668
AT2G44980			1.46943	2.637442	3.00998	5.67259680053169	16.4696609	12.7168	2.18971	7.6793858	6.70133	2.2158608091	2.21536	3.81139	6.094880123355	5.39017	9.780722	3.84606	0.84616983	0.354841	19.369059	17.007971	21.116332	22.8963	2.6501491	7.17434965	11.5056	10.876103	4.57703	6.03721	4.83421000301451	5.56827	4.36888	4.44348	3.21027	3.7952585	3.613599	2.061249	1.756547984	1.78058	0.35246203	0.524316	0.24713995	0.0199346	0.1969185	8.68	8.24044	6.93366	6.558043	6.3193	3.88584	4.40975	3.08503	4.13849	4.79905	5.14769	4.85625	4.7471400524185
AT2G44990			1.33336	0.814384	0.233472	0.0201389	24.54631	12.1273	0.0234232	1.97056	1.93284300306807	0.0365009	0	0	0	3.140001	0.26066	1.4533389	0.315134	0	0.044659	0.0455921	0	0	0	2.893122	0	0.178063	0	1.71269	3.521747	1.64888599	0.132499	0.0483928217	0.475143	0.0433315	0	0.17636	0.193505	0.118385	0	0	0	0	0	0.867171	0.260292	0.1055	0.0680475	0.0521604	0	0.0183448	0	0.024351	0	0	0	0.10068
AT2G44993			0	0	0.0290116	0	0	0.0320651	0	0.0438452	0	0	0	0	0	0	0	0	0.0442378	0	0	0	0	0	0	0	0	0	0	0	0.0886415	0	0.0465556	0	0	0	0.0878065	0	0	0	0	0	0	0.041585	0	0.0425486	0	0	0	0	0	0	0	0	0	0	0	0
AT2G45000			4.07144	4.81582	6.06206	24.0792	9.54061	13.3228	4.92823	12.5556	10.6305	6.2733	5.85086	7.65825	10.955	6.14631	20.8227	6.29042	4.43981	4.41086	38.9878	29.0481	41.9732	19.6445	6.64424	17.2663	13.8686	24.9679	16.2298	16.9761	18.4192	19.2579	11.5993	12.8393	11.9018	14.1625	12.4543	9.38111	9.14993	11.487	1.30188	1.51592	1.83847	0.820956	0.925612	7.76003	9.46538	8.94121	8.25066	9.34216	5.67772	6.46849	7.03994	6.1364	9.19823	10.2693	12.1581	13.5467
AT2G45010			23.60953	29.03361	9.36248	46.628	2.7369585	3.924854	4.019964	22.04057	20.29072	23.2525	45.39155	46.24067	46.10392	33.18662	48.59821	45.07003	19.30849	24.269397	49.61381	45.81857	47.78867	36.23261	18.37786	36.25364	47.10917	55.85596	27.01256	62.2373	59.4452	44.6906	41.65269	28.45514	25.46517	43.72704	40.61485	38.70328	33.39919	35.896099	17.2665	18.5924009	26.73319	9.91172	7.789459	52.81973	28.17343	38.29579	27.43482	29.33144	26.31328	28.36266	37.0286	32.70983	46.5123	46.5969	48.0155	46.2279
AT2G45030			5.50041	10.5528	2.38013	31.9745	6.80575	8.74319	0.0156042	24.9455	20.5298	17.3041	11.2344	14.9614	19.306	12.3253	37.0451	11.5226	8.66303	13.8547	49.2385	43.6097	73.4121	40.1492	11.4381	26.4963	23.9915	44.3213	18.3565	25.2847	24.6471	29.3121	21.3379	20.0637	23.0219	26.2356	24.2859	16.7116	15.1745	15.336	2.65073	2.30973	1.66768	0.729729	0.850358	21.3658	23.1323	25.1727	20.5005	21.1096	15.806	14.1832	14.7532	14.4985	19.9974	19.8829	21.942	25.2919
AT2G45040			12.0168	5.19396	4.44515	0.802004	26.813	20.915	0	3.80234	2.85747	0.575859	0.123499	0.208577	0.509245	2.94205	3.22808	6.35694	2.10572	7.46533	0	0.412046	0	0	0.17746	1.25637	7.19331	2.29257	0.317598	2.28463	5.7878	4.0314	7.03755	1.16371	5.91468	1.05678	0.686322	0.96367	6.26063	7.81326	1.1411	0.750245	0.344183	0.305776	0.664226	0.4717	0	0.0627482	0.0855949	0.0621521	0	0.0855754	0.0508168	0.0865635	0.316146	0.474779	0.749351	0.35602
AT2G45050			0.626894	0.0242774	0.135029	0.710261	0.0351501	0.154063	0	0.584986	0.875202	1.14772	0.367002	1.06362	0.899868	0.0589432	21.03	2.50878	0	0	0	4.48051	0	0	0.72433	4.98268	14.1319	30.5424	9.7928	1.56683	1.42727	2.03798	10.413	2.19368	0.660507	1.64637	1.48135	3.03876	1.37638	0.55692	0	0.247834	0.830958	0.290085	0.415579	0.030717	0.348004	0.226935	0.350362	0.326794	0.762008	0.933571	0.894177	3.16917	1.64129	3.87696	3.64801	4.06306
AT2G45060			16.4491	20.2936	11.7344	31.8788	10.7115	13.0666	13.2719	21.0069	19.6345	20.0492	22.4656	21.419	23.3137	22.0294	31.772	21.5445	11.1032	17.7284	41.6295	30.5392	43.2291	30.3271	20.7213	28.9041	36.9637	40.2275	24.6457	29.4048	32.1509	31.8661	32.057	26.4096	22.3978	31.0041	29.3334	32.7005	29.7177	25.198	2.88726	4.48939	5.07481	2.38238	2.19727	18.8332	26.6986	24.7184	23.6033	25.2005	25.2527	21.4222	24.1867	24.0052	24.8381	24.5153	26.1883	26.8468
AT2G45070			141.2319	221.077	86.44547	313.7571	9.803922	13.595483	37.19756	175.8238	177.45291	191.67072	249.58538	218.70725	192.99781	185.38153	331.61039	286.3561	131.32801	136.50714	236.93862	132.53188	186.77089	128.61819	127.10051	228.62773	227.69715	268.12745	121.93207	267.547	257.7679	245.8904	224.4855	199.6647	187.4514	362.6333	312.6909	435.9293	301.04973	309.75507	259.22529	231.95124	283.026822	206.838054	198.529087	237.0158	185.09862	236.1996	169.41015	160.09149	161.1027	153.80908	206.33504	179.78484	178.66022	193.41656	190.81143	204.10355
AT2G45080			0.257483	0.201105	0.227424	1.53401	0.0724505	0.408778	0	9.13717	9.96456	0.36886	0.599906	1.34522	3.42373	0	2.18118	24.4203	0.525585	0.278493	15.0862	3.43471	0.0635007	4.02786	0.110722	12.402	1.73686	3.40385	5.82166	5.45854	5.96542	6.43995	2.48684	2.0049	1.17683	1.53464	1.03575	1.86279	3.68219	2.25028	1.21528	5.20011	18.6876	6.36765	17.4659	0	0.196913	0.54461	0.308535	0.461704	0.846455	1.07786	0.811625	4.77573	2.17711	5.9518	7.00844	8.23795
AT2G45100			3.046476	3.27368	1.12090200027748	17.278051	0.494691	0.664495	0.178609	7.288808	5.447894	3.62813	2.31485	3.77834	5.813792	2.27115	4.42236	9.457416	2.5096900171815	3.54826900530185	33.573789	13.3922	30.386317	17.844465	5.58169	7.752859	3.51503	5.803828	6.45408	19.390457	19.5624100041677	21.9665900033058	11.8115336657	9.126982	8.60871	11.07799	13.082412	8.76631	7.805555	6.180356	0.47974800939231	1.25573	1.8454900868052	0.52683	0.947772	1.811563	4.78299	3.15705	5.137324	5.497117	4.815452	5.07409	5.700692	6.02593027	7.436855	8.895347	8.988455	10.11653
AT2G45110			0	0	0	3.19722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.668189	15.1761	18.517	31.9887	74.6011	39.4386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G45120			4.35366	5.20316	1.67393	8.39825	0	0	0.124685	5.35712	6.6847	1.75418	0.35671	0.691887	0.577021	1.86697	1.63111	7.8558	0.874788	0.293918	0.0790895	0.552898	0	0	1.45476	1.78734	4.77295	2.02703	1.6445	8.98712	6.61049	7.08552	5.78593	7.37507	5.01046	4.48056	5.30187	3.66126	2.54542	1.88243	0.337576	0.319263	0	0.179516	0.454845	1.65604	0.625567	0.727913	0.900073	0.709726	0.605825	0.515012	0.499908	1.1632	0.643771	2.30946	2.13593	1.52896
AT2G45130			0.0562532	1.96744	0.192559	0.440224	0	1.04265	0.0631749	0.923408	0.825338	0.396831	0.0545087	0	0.385553	442.662	0.664439	1.96433	0.640543	0.645768	211.947	21.9182	0	0	0.173499	0.349851	0.30042	0.719066	0.0600613	0.867945	2.14893	7.87759	4.71318	0.492482	0.23276	0.357113	0.136454	0.784616	0.251973	1.80747	0.422189	0	0.344959	0.225011	1.41194	272.066	1.42011	0.724736	0	0.0716948	0	0.0507638	0	0	0.145865	0.137891	0.133767	0.407843
AT2G45135			1.13992	2.9608231	2.1329	1.261425	1.38362	1.734294	3.238087	0.194574	0	1.25515	0.146711	0.263168	0.117206	201.9814	0	0.504133	0.326173	0.797403	104.5081	7.04186	56.8779	74.8226	1.12186	0.123713	0	0	0.42073	9.86769	23.15773	22.47589	11.4279	2.202743	0.837698	1.14317	1.371494	1.41643	1.588156	3.472579	1.426964	3.035483	2.202463	1.11649	1.61265	88.2567	2.38261	1.220975	0.121959	0.399762	0.129689	0.180958	0.0536873	0.060706	0.133042	0.564452	0.365554	0.750051
AT2G45140			68.322938	74.601344	25.958355	72.778955	47.504831	60.54116	5.039302	58.256173	54.40048	71.4366	54.8075	60.13787	57.91117	97.23626	80.922833	56.749795	50.62906	73.884287	101.147247	80.21931	57.32276	59.51247	24.2439	52.21882	103.73748	93.4389	40.091046	70.65208	68.6285	71.264526	71.661425	62.85798	61.694442	63.955998	55.963282	57.0913	56.665825	55.891651	12.0771	17.589468	24.3272	10.184002	16.550101	78.924739	60.539819	66.53836	53.18839	54.834633	45.821617	42.40449	42.508009	39.82151	43.67474	41.810349	38.350449	47.55769
AT2G45150			2.936879	3.473506	1.739048	12.857022	13.4806989	12.95611	0.2354051	7.257456	7.583108	10.66609	3.502796	4.415979	3.68199	5.10111	4.326207	7.035538	3.987373	5.140383	7.086527	4.876548	6.967191	7.24277	3.652755	4.93407	2.17699	4.515606	5.811886	11.05959	10.485086	10.94002	7.675598	7.510916	6.738925	13.874486	12.989005	11.670937	6.757358	5.194473	0.865982	1.231457	1.42218	0.50537	1.033077	3.938763	7.958829	6.74974	6.856726	7.56946	5.57771	6.713148	5.564444	8.873109	7.81432	10.672065	11.97849	12.822589
AT2G45160			49.6143	26.0785	9.45836	21.92	0.513768	3.9177	0.0427568	23.4862	20.0536	23.4022	10.9251	14.6604	13.9187	17.196	26.6993	17.3429	17.3344	20.5745	5.65673	24.4168	9.22019	4.60088	17.5128	17.4385	21.0513	25.1917	24.8575	38.4692	38.491	32.3643	23.7932	23.0717	24.1234	14.0691	12.484	11.9446	11.1802	7.13916	1.7321	2.19938	4.09149	2.22244	4.5453	10.4093	22.8098	19.3892	17.6668	18.3168	14.448	13.6191	13.4865	17.6298	13.9859	18.0313	20.8499	18.8585
AT2G45170			687.579	260.3531	169.5088	72.4255	32.69607	26.46733	8.52299	146.5371	140.1398	217.651	105.8766	127.8389	135.9981	841.178	214.8622	54.97054	50.9668	70.2012	207.5288	92.7692	71.4599	233.3932	127.1377	73.5998	598.5532	166.1369	174.3929	165.0286	219.2695	177.7236	159.7596	189.3341	294.366	67.2147	70.873	65.242	46.84726	65.6886	5.68601	8.743632	13.93049	8.19433	15.14967	184.3406	213.5869	188.0395	211.064	183.3604	198.1999	178.9894	200.1796	152.3973	189.383	164.9257	166.3364	65.4085
AT2G45180			110.092	55.4932	10.3141	28.5008	0	0.0306394	0	166.469	176.747	1301.58	739.973	573.345	1013.72	15.6441	5.6071	47.8484	5.59658	121.592	0.0885296	0.925941	0.0918801	0	1918.76	292.344	16.7483	17.7888	1557.59	104.99	206.274	187.052	68.9244	45.4206	29.3197	70.0608	116.035	175.501	288.531	147.009	0	1.04659	2.9276	0.605113	0.371323	433.249	1323.74	1074.5	2135.28	1891.54	1907.9	2433.91	2245.87	3335.44	2209.11	1546.9	1404.73	371.422
