Symbol	xref_id	Basal_011116	Basal_011316	Basal_081715	Basal_112415	Suprabasal_011116	Suprabasal_011316	Suprabasal_081715	Suprabasal_112415
LOC105374048	105374048	0	0.02532	0	0.02805	0	0	0.4397	0
QTRT2	79691	1.212	0.6937	3.552	4.539	1.637	1.425	2.448	3.977
DRD3	1814	0	0	0	0	0	0	0	0
LOC107986115	107986115	0	0	0	0	0	0	0	0
ZNF80	7634	0	0	0	0	0	0	0	0
TIGIT	201633	0.3367	0.2719	0.4558	0.7166	0.1966	0.03016	0.1841	0.2103
ZBTB20	26137	0.8125	0.4065	0.7579	1.277	0.1908	0.2081	0.4606	0.3756
MIR568	693153	3.885	5.334	4.101	5.514	1.493	0	1.47	0
ZBTB20-AS1	100131117	0.1879	0.03931	0.06181	0.1959	0	0	0.0325	0
ZBTB20-AS5	101929754	0	0	0.05694	0	0	0	0	0
MIR4796	100616166	0	0	0	0	0	0	0	0.7775
ZBTB20-AS3	104413890	0.7619	0.186	0.3899	0.4806	0.2603	0	0.05125	0
ZBTB20-AS4	100874131	0	0.4504	0.3673	0.3326	0	0.0505	0	0.2332
LOC101926886	101926886	0	0	0	0.01221	0	0	0	0
LOC105374051	105374051	0	0	0	0	0	0	0	0
GAP43	2596	0	0	0	0	0	0	0	0
LSAMP	4045	0.09045	0	0.00868	0.002292	0	0	0	0
LOC105374053	105374053	0	0	0	0	0	0	0	0
SNORD155	109623450	0	0	0	0	0	0	0	0
LOC107986116	107986116	0	0	0	0	0	0	0	0
LOC105374052	105374052	0	0	0	0	0	0	0	0
LSAMP-AS1	101926903	0	0	0	0	0	0.1866	0	0
LINC00903	100861506	0	0	0	0	0	0	0	0
TUSC7	285194	0	0	0	0	0	0	0	0
MIR4447	100616485	0	0	0	0	0	0	0	0
LINC00901	100506724	0	0	0	0	0	0	0	0
LOC105374054	105374054	0	0	0	0	0	0	0	0
LOC105374056	105374056	0	0	0	0	0	0	0	0
LINC02024	105374057	0	0	0	0	0	0	0	0
LOC107986022	107986022	0	0	0	0	0	0	0	0
LOC101926953	101926953	0	0	0	0	0	0	0	0
LOC105374058	105374058	0	0	0	0	0	0	0	0
LOC105374060	105374060	0	0	0	0	0	0	0	0
LOC101926968	101926968	0	0	0	0	0	0	0	0
LOC107983969	107983969	0	0	0	0	0	0	0	0
LOC105374059	105374059	0	0	0	0	0	0	0	0
IGSF11	152404	0.0101	0.08875	0	0.5816	0	0.007463	0.4403	0.2895
IGSF11-AS1	100506765	0	0	0	0	0	0	0	0
TEX55	152405	0	0	0	0	0	0	0	0
UPK1B	7348	0	0	0.05239	0.09225	0	0	0.01377	0
B4GALT4	8702	0.5272	0.2868	1.873	1.478	0.06175	0.6344	1.359	4.112
B4GALT4-AS1	100874201	0.1696	0.1242	0.9766	0.06878	0	0.188	0.2567	0.4631
ARHGAP31	57514	0.05398	0.007187	0.1808	0.2149	0.03018	0.1124	0.1129	0.69
ARHGAP31-AS1	100874246	0.2957	0	0	0	0	0	0	0
TMEM39A	55254	2.381	1.472	2.873	4.761	1.598	2.952	1.715	1.507
POGLUT1	56983	0.9682	0.2296	1.529	2.805	1.673	0.184	1.016	1.68
TIMMDC1	51300	1.134	1.112	4.676	4.363	0.7878	1.022	5.224	3.79
CD80	941	0	0	0	0	0	0	0.03062	0
LOC107986118	107986118	0	0	0	0	0	0	0	0
ADPRH	141	0	0.4579	0.288	0.2739	0.03846	0	0.08329	0.1024
PLA1A	51365	0	0	0	0	0	0	0	0
LOC105374062	105374062	0	0	0	0.01206	0	0	0	0
POPDC2	64091	0.3382	0	0.01854	0.1371	0.1485	0.1606	0	0
LOC105374063	105374063	0.4442	0.04647	0	0.05147	0	0	0	0
COX17	10063	2.181	0	6.029	10.26	6.037	1.451	8.254	4.243
LOC105374064	105374064	0	0	0.02937	0	0	0	0	0
CFAP91	89876	0.0501	0.04403	0.1385	0.4226	0	0	0.0182	0.1573
NR1I2	8856	0	0.1259	0	0.1067	0	0	0.01838	0
GSK3B	2932	3.039	1.583	4.258	8.434	3.561	3.295	4.374	4.025
MIR6529	113839522	0.5428	0	0.8334	1.761	0	0.8021	0.6572	0
GSK3B-DT	107986119	0	0.4858	0.7721	0.3644	0.8335	0.4744	1.153	0.04382
LOC105374065	105374065	0	0	0.09382	0	0	0	0	0.5839
GPR156	165829	0	0	0.006675	0.007052	0	0	0	0.01187
LRRC58	116064	1.189	1.37	2.876	6.309	1.296	1.916	2.155	2.14
LRRC58-DT	100130701	0.09396	0.0516	0.2164	0.2477	0.1685	0.1215	0.01422	0.1443
FSTL1	11167	0.8139	0.1841	0.5944	1.052	0.4137	0.1516	0.1402	0.3568
MIR198	406975	0.7441	1.09	4.57	6.638	6.102	0	1.802	0
LOC107986121	107986121	0.02252	0.04946	0.05186	0.1826	0.04616	0.03328	0.06816	0.1844
NDUFB4	4710	7.665	2.891	15.71	23.3	12.14	11.31	16.66	16.38
HGD	3081	0	0.02685	0	0	0	0	0	0
RABL3	285282	1.434	0.2724	2.029	4.155	1.152	1.329	1.558	2.524
GTF2E1	2960	0.446	0.01126	0.3896	1.335	1.103	0.1136	0.7728	0.3884
LINC02049	101926983	0	0	0	0	0	0	0	0
LOC105374069	105374069	0	0	0	0	0	0	0	0
STXBP5L	9515	0	0	0.01005	0.002124	0.01611	0	0	0
MIR5682	100847043	0	0	0	0	0	0	0	0
POLQ	10721	0.6796	0.4244	0.9909	1.466	0.9234	1.02	1.365	1.097
ARGFX	503582	0	0	0	0	0	0	0	0
FBXO40	51725	0	0	0	0	0	0	0	0
HCLS1	3059	0	0	0.07112	0	0	0	0.02804	0
GOLGB1	2804	8.716	4.613	11.92	15.46	5.946	5.191	8.601	5.538
IQCB1	9657	1.157	1.34	3.65	4.109	1.507	2.334	1.61	2.06
EAF2	55840	0.02208	0.06469	0.1272	0.3045	0.01132	0	0.02674	0.09044
SLC15A2	6565	0.1858	0.01134	0.1545	0.5777	0.365	0.1144	0.3891	0.1902
ILDR1	286676	0	0.01838	0.07708	0.285	0.6818	0.2133	0.3647	0.0514
LOC101927010	101927010	0	0	0	0.3037	0	0	0	0
CD86	942	0	0	0.04845	0.02559	0	0	0	0
CASR	846	0.01777	0.03904	0.101	0.4266	0	0	0	0
CSTA	1475	50.41	16.98	151.4	330.7	411.3	457.6	1324	796.4
MIX23	131076	1.419	0.7242	2.707	1.604	0.7051	2.319	3.671	3.932
FAM162A	26355	1.693	0.487	3.493	4.818	4.617	4.691	7.962	3.642
WDR5B	54554	0.361	0.2644	0.5879	1.704	0.5046	0.6871	0.7617	0.5302
WDR5B-DT	102723582	0.1486	0	1.027	0.6025	0	0.0549	0.1349	0.1014
KPNA1	3836	2.05	0.944	1.598	3.942	0.6065	1.757	2.374	3.145
LOC107984000	107984000	0	0	0	0	0	0	0	0
LOC105374071	105374071	0.376	0.1377	0.4451	0.5401	0.3533	0.08683	0.2324	0.005347
PARP9	83666	3.193	0.472	1.144	2.912	0.6039	1.128	0.805	1.186
DTX3L	151636	6.487	2.806	6.583	9.27	1.074	3.008	3.264	2.866
PARP15	165631	0.01638	0.03998	0	0.062	0	0.00807	0	0
PARP14	54625	9.326	3.495	8.691	11.14	3.898	2.375	3.952	3.858
HSPBAP1	79663	0.6459	0.5912	1.24	1.294	1.1	0.7861	1.622	0.3501
SLC49A4	84925	2.312	1.297	1.539	3.467	1.45	1.285	1.189	1.896
LINC02035	100129550	1.383	0.8984	0.9658	2.11	1.538	0.6756	0.4069	1.291
SEMA5B	54437	0	0	0	0	0	0	0	0
LOC112268448	112268448	0	0	0	0	0	0	0	0
PDIA5	10954	0	0	0.1152	0.5479	0.2821	0.2218	0.9392	0.01708
MIR7110	102465667	0	0	0	0	0	0	0	0
SEC22A	26984	0.1626	0.966	0.881	1.231	0.4723	0.5542	0.6236	0.2775
ADCY5	111	0.09172	0	0.03314	0.02188	0	0	0.006533	0
HACD2	201562	5.571	1.913	3.91	7.403	2.458	6.149	2.565	5.452
MYLK-AS1	100506826	0.9767	0.08414	0.1323	1.538	1.767	0.04245	0.2087	0
MYLK	4638	0.1512	0.4518	0.1882	0.0729	0	0.03019	0.05937	0.01116
MYLK-AS2	100873940	0	0	0	0	0	0	0	0
LOC105369194	105369194	0	0.004348	0	0	0	0	0	0
CCDC14	64770	1.669	1.785	2.197	3.322	1.057	1.659	1.641	1.125
ROPN1	54763	0.03894	0	0	0	0	0	0	0
KALRN	8997	0	0	0.03157	0.08074	0.1154	0.2095	0.09303	0.02659
MIR5002	100847021	0	0	0	0	0	0	0	0
LOC105374077	105374077	0	0	0	0	0	0	0	0
MIR6083	102464832	0	0	0	0	0	0	0	0
LOC107986123	107986123	0	0	0	0.02412	0	0	0	0
LOC105374076	105374076	0	0	0	0	0	0	0	0
UMPS	7372	0.4456	0.3215	1.63	1.525	1.182	0.949	1.813	2.205
MIR544B	100422864	0	0	0	0	0	0	0	0
ITGB5	3693	2.515	0.1058	1.139	3.009	0.8592	1.972	2.707	1.328
MUC13	56667	0	0	0	0	0	0	0	0
HEG1	57493	2.42	3.775	2.951	3.862	1.419	0.2477	0.5325	0.5903
SLC12A8	84561	0.8794	0.1442	1.118	1.405	0.02691	0.6207	0.1987	0.008958
MIR5092	100847039	0	0	0	0	0	0	0	0
ZNF148	7707	1.221	0.6745	2.124	3.954	0.7793	0.5726	1.288	1.968
LOC105374080	105374080	0	0	0	0.1903	0	0	0	0
LOC105374081	105374081	0	0	0	0	0	0	0	0
SNX4	8723	1.271	0.7625	1.883	3.936	5.409	2.895	4.167	7.517
OSBPL11	114885	1.385	0.8376	1.856	4.044	1.676	0.9342	1.932	1.034
LOC105374312	105374312	0	0	0	0	0	0	0	0
MIR548I1	100302204	0	0	0	0	0	0	0	0
LINC02614	101927056	0.1739	0	0.6674	0.6581	0	0	0.5264	0.03956
LOC102723696	102723696	1.51	0.04379	0.2066	0.6184	0.07662	0.5082	0.2353	0.4592
FAM86JP	100125556	0.2486	0.149	0.08677	0.6233	0.02317	0.05011	0.6432	0.2006
ALG1L1P	200810	0.04648	0.03971	0.1427	0.1445	0.4764	0.005724	0.07035	0.04229
ROPN1B	152015	0.1948	0	0	0.158	0	0	0	0
SLC41A3	54946	6.458	2.818	4.562	5.034	4.277	2.223	3.964	1.852
LOC105374085	105374085	0.4413	0.04972	0.05212	0.9636	0	0.2007	0.4111	0
SLC41A3-AS1	112267887	0.6753	0.6518	0.04713	0.1992	0	0.04536	0.2044	0.1886
ALDH1L1	10840	0.06218	0.5008	0.401	0.1311	0	0.1103	0.08282	0
ALDH1L1-AS1	100874204	0.3167	0.2319	0.4863	0	0	0	0.1278	0
LOC105374083	105374083	0	0	0	0	0	0	0	0
ALDH1L1-AS2	100862662	0	0	0.2286	0	0	0	0	0
LOC107986124	107986124	0	0	0	0	0	0	0	0
KLF15	28999	0.05393	0.01481	0.02588	0.09294	0	0	0.004081	0
LOC105374088	105374088	0	0	0	0	0	0	0	0
LOC107986044	107986044	0	0	0	0	0	0	0	0
CFAP100-DT	100506907	0	0	0	0	0	0	0	0
CFAP100	348807	0.351	0.01658	0.04347	0.03674	0	0	0.07542	0
ZXDC	79364	1.326	1.259	3.299	3.089	3.144	2.168	3.127	1.441
UROC1	131669	0	0	0	0.01086	0	0	0	0
CHST13	166012	0	0	0	0	0	0	0	0
C3orf22	152065	0	0	0	0	0	0	0	0
LOC105374090	105374090	2.292	0.9443	2.42	2.556	1.175	0	0.8675	1.271
TXNRD3	114112	0.6971	0.5801	1.01	0.9508	0.2761	0.1639	0.8825	0.2487
NUP210P1	255330	0	0	0	0	0	0	0	0
CHCHD6	84303	0.01675	0.002454	0.06431	0.1739	0.003434	0.1089	0.09332	0.1372
PLXNA1	5361	1.681	0.9139	2.89	2.175	0.8665	2.019	1.7	1.501
PRR23E	285311	0	0	0	0	0	0	0	0
PRR20G	100419008	0	0	0	0	0	0	0	0
LINC02016	101927123	0	0	0	0	0	0	0	0
LOC105374094	105374094	0	0	0	0	0	0	0	0
LINC01471	101927149	0	0	0	0	0	0	0	0
LINC02034	107986125	0	0	0	0	0	0	0.01387	0
TPRA1	131601	0.48	0.1432	0.2525	0.4109	0.1822	0.1314	0.2583	0.449
MIR6825	102466199	0	0	0.5366	0	0	0	0	0
MIR7976	102465857	0	0	0	0	0	0	0	0
MCM2	4171	1.211	0.6677	1.56	2.25	1.615	0.4042	0.8596	0.2934
LOC107986126	107986126	1.099	0.458	1.499	1.629	2.331	0.5462	0.9066	0.414
PODXL2	50512	0	0.01553	0	0.3269	0	0	0.3853	0
ABTB1	80325	0.05525	0.08092	0.3987	1.909	0.9854	0.0245	0.1873	0.03771
MGLL	11343	0.007814	0.1144	0.4439	1.274	1.049	4.053	6.704	2.299
LOC107986127	107986127	0	0	0	0.3776	0.05568	0.3269	0.6484	0.3125
LOC107986129	107986129	0	0	0	0	0	0	0.05817	0
LOC105374096	105374096	0	0	0	0.01821	0	0	0	0
KBTBD12	166348	0	0	0.003834	0	0	0	0	0
LOC102723759	102723759	0	0	0	0	0	0	0	0
SEC61A1	29927	5.831	1.335	9.847	12.11	5.434	4.777	8.431	7.237
RUVBL1	8607	2.433	0.6477	5.91	5.38	4.916	2.431	5.573	4.151
RUVBL1-AS1	100874089	0	0	0	0	0	0	0	0
EEFSEC	60678	0.03406	0.0665	0.5316	0.6445	0.3491	0.1007	0.9485	0.7593
DNAJB8	165721	0	0	0	0.03075	0	0	0	0
DNAJB8-AS1	285224	0	0	0	0	0	0	0	0
GATA2	2624	0	0	0.08437	0	0	0	0	0
GATA2-AS1	101927167	0	0	0	0	0	0	0	0
LOC90246	90246	0	0	0	0	0	0	0	0
LINC01565	23434	0	0	0	0	0	0	0	0
RPN1	6184	7.676	1.997	9.506	21.38	7.888	6.687	13.21	13.12
RAB7A	7879	73.16	38.16	69.91	95.35	115.1	85.42	83	74.1
MIR12124	113219457	0	0	0	0	0	0	0	0
IFT122P3	653712	0	0.153	0	0	0	0.03088	0.0253	0
ACAD9	28976	0.7935	0.664	1.38	2.574	0.3984	1.867	2.402	1.592
CFAP92	57501	0.0842	0.02596	0.1004	0.1222	0.07949	0.1081	0.1073	0.06352
EFCC1	79825	0	0	0	0	0.1117	0	0	0
GP9	2815	0	0	0	0	0	0	0	0
ISY1-RAB43	100534599	0.528	0.1933	0.6919	0.9376	0.7558	0.3094	0.8102	0.9009
RAB43	339122	0.1085	0.01444	0.06056	0.09596	0.06064	0.007286	0.1731	0.08076
ISY1	57461	0.8153	0.2847	1.444	1.811	1.054	0.9454	1.701	1.935
CNBP	7555	8.931	3.48	20.41	34.29	9.397	10.08	22.1	22.85
LOC105374101	105374101	0.21	0.1025	0.1075	0.2839	0.5023	0.569	0.551	0
LOC105374102	105374102	0	0	0	0	0	0	0	0
COPG1	22820	5.315	2.263	10.73	13.41	6.218	11.42	14.43	6.346
MIR6826	102465496	0	0	0	0	0	0	0	0
HMCES	56941	1.236	0.8443	3.784	4.418	1.97	0.605	3.359	0.5702
H1-10	8971	0.6391	0.1114	2.313	1.555	0.6862	0.08995	1.621	0.3323
H1-10-AS1	339942	0	0.01541	0.5653	0.3754	0	0	0.08916	0
RPL32P3	132241	0.6879	0.3087	0.92	0.6119	0	0.09839	0.6852	0.106
SNORA7B	677797	0	0	0.2548	0	0	0	1.608	0
EFCAB12	90288	0	0	0.006288	0	0	0	0	0
MBD4	8930	4.135	1.807	3.83	7.703	2.729	2.416	3.091	6.21
IFT122	55764	0.181	0.8971	0.8122	1.31	0.5922	1.152	1.644	0.4561
RHO	6010	0	0	0	0	0	0	0	0
H1-8	132243	0	0	0	0	0	0	0	0
PLXND1	23129	0.05815	0.08044	0.3968	0.1363	1.523	0.004775	0.0313	0.2514
TMCC1	23023	1.195	0.7822	1.904	2.265	1.805	1.075	1.534	1.422
TMCC1-DT	100507032	0.01319	0.3864	0	0.107	1.109	0.009749	0.07988	0.02701
TRH	7200	0	0	0	0	0	0	0	0
ALG1L2	644974	0.0677	0.02479	0.07796	0.1373	0.4857	0.07503	0.1844	0
LINC02014	105374105	0	0	0	0	0	0	0.02369	0
FAM86HP	729375	0.2834	0.03193	0.5189	1.591	0.2682	0.4189	0.264	0.02976
LINC02021	105374104	0.2229	0	0.05133	0.1808	0	0	0.01349	0
LOC105374103	105374103	0	0	0.04283	0.03016	0.01906	0.06183	0.02815	0.04442
LOC107986131	107986131	0.03495	0	0	0.02835	0	0	0	0
LOC107986133	107986133	0	0	0	0.04028	0.0509	0	0	0
COL6A4P2	646300	0	0	0	0	0	0	0	0
LOC105374106	105374106	0	0	0	0	0	0	0	0
COL6A5	256076	0.4295	0.04766	0.03331	0	0	0	0	0
COL6A6	131873	0.002532	0.009269	0.06025	0.008213	0	0	0	0.01037
PIK3R4	30849	0.837	0.2694	1.349	3.909	0.971	1.536	1.42	0.791
LOC107986023	107986023	0	0	0.3921	0.05178	0	0.08492	0	0
LOC105374107	105374107	0	0	0	0	0	0	0	0
LOC105374108	105374108	0	0	0	0	0	0	0	0
ATP2C1	27032	3.614	1.557	3.124	7.176	2.104	1.994	3.134	2.407
ASTE1	28990	1.057	0.1332	1.527	2.139	0.8272	0.336	0.5643	0.1629
NEK11	79858	0.07021	0.06684	0.1779	0.5011	0	0.02075	0.05951	0.01438
LOC107986024	107986024	0	0	0	0.06101	0	0	0	0
NUDT16-DT	339874	0	0	0.01791	0.09458	0	0	0	0
NUDT16L2P	152195	1.249	0.2715	1.438	1.187	0.02	0.9085	0.1536	1.092
NUDT16	131870	0.9531	0.7079	2.435	1.761	2.498	2.072	1.261	2.862
LOC107986025	107986025	0.01124	0	0.1208	0	0	0	0	0.06135
LOC105374110	105374110	0	0	0	0	0	0	0	0
MRPL3	11222	14.77	3.699	16.2	35.12	18.27	23.05	25.56	13.18
SNORA58	677836	0	0	0	0	0	0	0	0
LOC105374114	105374114	0.5637	0.09525	0.3329	0.8791	0.08889	0.06408	0.2888	0.05919
CPNE4	131034	0.01016	0.04463	0	0.103	0.1093	0.04129	0.2491	0.3467
LOC105374113	105374113	0	0	0	0	0	0	0.9156	0
MIR5704	100847040	0	0	0	0	0	0	0	0
LOC105374111	105374111	0	0	0	0	0	0.01441	0.09443	0.04657
TRC-GCA6-1	100189179	0	0	0	0	0	0	0	0
TRC-GCA9-1	100189250	0	0	0	0	0	0	0	0
ACP3	55	1.983	1.989	4.749	15.41	12.64	15.42	17.95	12.7
DNAJC13	23317	2.191	1.673	4.456	11.46	1.12	2.963	4.519	7.154
NPHP3-ACAD11	100532724	1.108	0.4251	0.9459	1.561	0.8197	0.534	0.7173	0.7237
ACAD11	84129	0.5648	0.3487	0.9947	1.356	1.101	0.2128	0.9186	0.7936
ACKR4	51554	0	0	0.04147	0.04381	0	0.01331	0.06542	0.1106
UBA5	79876	0.3787	0.4271	2.227	2.236	0.9239	0.8115	1.954	0.579
NPHP3	27031	1.622	0.5685	1.04	1.749	0.5217	1.014	0.5327	0.8773
NPHP3-AS1	348808	0.04433	0	0.02042	0.02157	0.01818	0	0	0.006052
LOC105374115	105374115	0	0	0	0	0	0	0	0
TMEM108	66000	0.1442	0	0	0.02699	0	0	0.01343	0
TMEM108-AS1	101927455	0	0	0.1818	0	0	0	0	0
LOC101927432	101927432	0	0	0	0	0	0	0	0
BFSP2	8419	0	0	0	0	0	0	0	0
BFSP2-AS1	85003	0	0	0	0	0	0	0	0
CDV3	55573	4.314	3.664	7.667	20.97	6.29	7.828	11.68	11.54
TOPBP1	11073	4.264	3.858	7.141	11.85	2.631	3.004	4.088	6.354
TF	7018	0.1522	0.02069	0.07676	0.1675	1.063	0.1606	0.2145	0.1261
SRPRB	58477	5.004	1.751	6.525	10.54	7.572	8.279	10.93	7.323
LOC105374116	105374116	0	0	0	0	0	0	0	0
RAB6B	51560	0	0.06489	0.02474	0.07187	0	0.005953	0.04877	0.05498
C3orf36	80111	0	0.1215	0	0	0	0	0	0
SLCO2A1	6578	6.132	5.027	8.221	2.933	9.931	1.779	1.757	1.237
LINC02000	100507210	0	0	0	0	0	0	0	0
LOC105374117	105374117	0	0	0	0	0	0	0	0
RYK	6259	5.643	2.885	6.551	12.09	1.871	3.867	5.839	4.724
LINC02004	105374119	0	0	0	0	0	0.8117	0.19	0
LOC105374118	105374118	0.08108	0	0	0.04384	0	0.07988	0.08182	0.009223
AMOTL2	51421	0.3062	0.2546	0.8133	1.215	1.162	0.9786	0.6715	0.6666
MIR6827	102466744	0	0	0	0	0	0	0	0
MIR4788	100616281	0	0	0	0	0	0	0	0
ANAPC13	25847	0.3506	0.4035	2.115	5.586	1.489	1.962	2.335	4.701
CEP63	80254	2.422	0.6169	2.885	3.13	0.8946	1.976	2.517	2.207
EPHB1	2047	0	0.1095	0.0599	0.02636	0	0.004804	0.003936	0.03994
KY	339855	0	0	0	0.0278	0	0	0.002075	0
LOC105374121	105374121	0	0	0	0.001665	0	0	0	0
LOC105374120	105374120	0	0	0	0	0	0	0	0
LOC102724019	102724019	0	0	0	0	0	0	0	0
LOC105374122	105374122	0	0	0	0	0	0	0	0
LOC105374123	105374123	0	0	0	0	0	0	0	0
LOC105374124	105374124	0	0	0	0	0	0	0	0
PPP2R3A	5523	1.469	1.146	3.078	5.924	1.691	1.655	1.912	2.331
LOC107986135	107986135	0.01888	0.09676	0.07246	0.07655	0	0	0	0
MSL2	55167	2.422	2.584	4.397	6.465	1.769	1.887	3.416	2.958
PCCB	5096	1.197	0.8596	5.894	6.036	3.032	2.065	9.51	2.484
STAG1	10274	4.411	2.479	5.277	10.85	4.245	2.497	3.381	3.761
SLC35G2	80723	0.1394	0.004438	0.107	0.1868	0	0.06269	0.1101	0.02482
NCK1-DT	101927597	0.07767	0.1137	0.2087	1.543	0.3184	0	0.02351	0
NCK1	4690	0.9323	0.8657	0.4796	2.276	0.6108	0.2628	0.9835	1.83
IL20RB-AS1	107986136	1.974	1.282	1.723	1.534	1.963	0.3993	1.287	0.6094
IL20RB	53833	20.51	5.603	16.92	10.03	7.986	4.87	16.69	3.336
LOC105374126	105374126	0	0	0	0	0	0	0	0
SOX14	8403	0	0	0	0	0	0	0	0
LINC01210	100507274	0	0	0	0	0	0	0	0
CLDN18	51208	0.4832	0.03725	0.2343	0.2475	0.05214	0	0	0.008679
LOC105374127	105374127	0.5362	0.04908	0.8404	0.3261	0	0.1486	0	0
LOC105374128	105374128	0	0.0305	0.2638	0.304	0.2241	0	0	0
DZIP1L	199221	0.2851	0.1044	0.2314	0.3303	0.0167	0.1986	0.06658	0.1779
A4GNT	51146	0.01746	0	0.0536	0.1982	0	0	0	0
DBR1	51163	2.114	0.5203	1.796	5.201	0.07106	1.396	2.109	4.554
ARMC8	25852	1.091	0.7448	1.27	3.12	0.9453	0.9268	1.197	1.453
NME9	347736	0.07191	0.05517	0.1183	0.1472	0.1264	0.0329	0.09123	0.2197
MRAS	22808	0.0732	0	0	0.03958	0.4419	0	0	0
LOC105374129	105374129	0	0	0	0	0	0	0	0
ESYT3	83850	0.2389	0.02227	0.2535	0.303	0.08906	0.00321	0.1131	0.0682
CEP70	80321	0.2237	0.1539	0.8224	0.9897	0.1112	0.1904	0.431	0.2823
FAIM	55179	0.3425	0.5901	0.8507	2.108	0.9292	0.3573	1.037	0.935
PIK3CB	5291	0.979	0.6721	1.514	3.54	1.031	2.406	1.704	1.893
LINC01391	103344930	0	0	0	0	0	0	0	0
FOXL2	668	0	0	0	0	0	0	0	0
FOXL2NB	401089	0	0	0	0	0	0	0	0
PRR23A	729627	0	0	0	0	0	0	0	0
PRR23B	389151	0	0	0	0	0	0	0	0
PRR23C	389152	0	0	0	0	0	0	0	0
BPESC1	60467	0	0	0	0	0	0	0	0
PISRT1	140464	0	0	0	0	0	0	0	0
MRPS22	56945	1.93	0.9824	4.295	13.8	13.88	6.335	9.747	7.727
COPB2	9276	8.449	4.088	10.45	21.24	9.07	10.71	11.92	10.3
COPB2-DT	100507291	0.05042	0.07384	0.5032	1.39	0	0.8197	0.1221	0
RBP2	5948	0	0	0	0.5391	0	0	0	0
RBP1	5947	0.3519	0	0.1061	0.01019	0	0.09286	0.4489	0.0772
NMNAT3	349565	0.113	0.01379	0.4721	0.6871	0.4309	0.06492	0.08738	0.6853
CLSTN2	64084	0.07296	0.1347	0.03166	0.09519	0.2471	0	0.005762	0
LOC105374132	105374132	0	0	0	0.01256	0	0	0	0
CLSTN2-AS1	101927808	0	0	0	0	0	0	0	0
LOC102724068	102724068	0	0	0	0	0	0	0	0
TRIM42	287015	0	0	0	0	0	0	0	0
SLC25A36	55186	1.861	1.034	2.633	5.771	1.462	1.523	1.748	2.38
SPSB4	92369	0	0	0.004278	0	0	0	0	0
PXYLP1	92370	0.03216	0.007849	0.107	0.2434	0.857	0.04752	0.2401	0.1317
ZBTB38	253461	1.226	0.7166	0.8256	2.459	0.1923	0.8201	0.583	1.622
RASA2	5922	0.3959	0.3212	0.6079	1.107	0.1311	0.1845	0.5569	0.7151
LINC02618	646730	0	0	0	0	0	0	0	0
RNF7	9616	4	1.52	7.735	8.667	2.472	3.824	7.718	7.315
GRK7	131890	0.1245	0	0.09555	0	0	0	0.00471	0
LOC105374134	105374134	0	0	0	0	0	0	0	0
ATP1B3	483	14.29	8.414	51.01	69.87	10.32	5.242	20.45	15.67
TFDP2	7029	1.478	0.8855	2.236	3.643	0.6852	1.032	1.289	0.9067
GK5	256356	0.427	0.2479	0.508	0.9859	0.3904	0.4747	0.5054	0.344
XRN1	54464	3.787	1.901	3.232	6.222	3.172	2.477	3.73	3.383
ATR	545	1.799	0.8215	3.12	4.905	1.633	2.359	3.189	3.569
PLS1	5357	0.2104	0.4342	1.109	3.009	1.588	0.4593	0.7991	1.769
LOC105374136	105374136	0	0	0	0.1755	0	0	0	0
TRPC1	7220	0.3661	0.09402	0.23	0.5901	0	0.03162	0.02015	0
PCOLCE2	26577	0	0	0	0.1973	0.3242	0	0	0
LOC100507389	100507389	0	0	0	0	0	0	0	0
PAQR9	344838	0	0	0	0	0	0	0	0
PAQR9-AS1	101927832	0.08941	0.06547	0.06864	0	0	0	0.05413	0
LOC100289361	100289361	0.07405	0.05423	0.1137	0	0	0	0.4035	0
U2SURP	23350	6.801	1.755	6.233	12.56	4.167	5.026	4.711	6.845
LOC105374138	105374138	0	0	0	0	0	0	0	0
CHST2	9435	0	0	0	0	0	0	0	0
LOC105374137	105374137	0	0	0	0	0	0	0	0
SLC9A9	285195	0.6538	0.2431	1	2.141	1.217	0.446	1.501	1.679
SLC9A9-AS1	100885796	0.4453	0.1304	0.9573	0.6501	0.1826	0.1316	0.2157	1.094
LOC102724120	102724120	0	0.1857	0.04327	0.16	0	0	0.2048	0
DIPK2A	205428	1.888	0.5448	1.867	4.456	1.32	1.501	1.525	2.005
LOC105374140	105374140	0	0.02259	0.01938	0.004549	0	0	0.001698	0
LOC105374139	105374139	0	0	0	0	0	0	0	0
LOC105374141	105374141	0	0	0	0	0	0	0	0
LOC105374142	105374142	3.95	2.661	18.44	10.12	3.077	0.1167	3.539	0.5392
LOC105374143	105374143	1.543	0.7909	9.476	7.383	0	0	0.3737	0.3159
LOC105374144	105374144	1.895	0.7843	6.325	5.546	1.098	1.218	0.2993	2.643
LOC107986138	107986138	2.282	0.6266	0.8941	1.465	0.5116	0.03513	0.2015	0
LNCSRLR	109729161	0	0.04765	0	0.2111	2.735	0	0	0
PLOD2	5352	4.222	0.9988	6.233	10.1	2.219	1.16	4.444	5.571
LOC105374145	105374145	0.02915	0.0427	0.0582	0.0331	0	0.0991	0.173	0
PLSCR4	57088	0.8717	0.4805	0.8347	1.786	0.4419	0.4571	0.2781	1.062
PLSCR2	57047	0.01385	0.04732	0.03544	0.007487	0.4353	0	0	0.00315
PLSCR1	5359	1.918	0.946	1.969	5.096	0.622	0.8533	0.9362	1.015
